seller-sku	asin1	price	quantity
DCG1912245	B07MK6ZVZP	36.37	30
DCG1912249	B07MVJNXXS	79.61	30
DCG191226	B00N19I0A4	56.95	21
DCG191227	B00O7FA072	50.48	30
DCG191236	B00Z7D7AK8	51.39	30
DCG191241	B014V0SVFU	54.7	30
DCG191245	B015PDCYUK	25.82	30
DCG191247	B017BOITNW	56.73	30
DCG191248	B017DQKCWY	55.02	11
DCG19125	B005UGWDAE	53.57	30
DCG191251	B017ONQAEU	32.11	30
DCG191256	B018SRXX64	38.94	30
DCG191260	B01BB2FP3C	47.62	30
DCG191266	B01DC2DZD6	34.93	30
DCG191269	B01FE6YM8A	55.97	30
DCG191272	B01HDNIQ0W	36.87	30
DCG191275	B01JO8AJZY	66.14	30
DCG191276	B01L7ONHT8	40.08	30
DCG191280	B01LXNECKQ	67.73	30
DCG191285	B01M6TYV0X	51.39	30
DCG191288	B01MSJH8PU	48.32	30
DCG191291	B01MXM79CC	55.54	30
DCG191292	B01MZYRRRH	55.18	30
DCG191296	B01N4VEB12	34.89	30
DCG191299	B01N6PBJRO	69.36	20
DCG20122	B003CUZCN0	35.08	30
DCG201221	B01CSZHRN2	38.17	28
DCG201223	B01KMOA0SU	40.91	14
DCG201227	B073JDLHH7	28.7	30
DCG201239	B07BGCJZ2G	52.03	30
DCG201244	B07DX8XR8H	35.25	30
DCG201247	B07HPCWBYW	53.89	30
DCG201249	B07JG2XTSQ	38.36	30
DCG20125	B008WA0H44	24.78	22
DCG201251	B07L9DHKRW	49.61	30
DCG201255	B07P6MZ4WD	47.54	30
DCG201257	B07PRZ26XY	42.35	20
DCG20126	B00CPQ1UAQ	41.77	30
DCG20128	B00GZJGMTS	143.95	29
DCG20129	B00GZQ95QI	34.11	30
DCG21121	B003ZW7K7G	43.05	21
DCG2112100	B07NC5LRQ3	44.99	15
DCG2112102	B07P6CSMVX	50.33	30
DCG2112104	B07PDHCSP9	53.38	30
DCG211211	B00T57B7SS	43	30
DCG211212	B011WP6HHG	55.25	30
DCG211213	B016YHPWWI	43	30
DCG211214	B0173U3VVE	42.73	30
DCG211218	B01B8LK4XM	42.18	30
DCG211221	B01DT6HPDQ	43	19
DCG211222	B01DYHS4O4	48.84	30
DCG211223	B01GSR3R08	35.74	30
DCG211225	B01J2VRHVW	35	30
DCG211229	B01M62H2O3	63.07	30
DCG211231	B01MSNGR00	47.98	18
DCG211232	B01MT5UAQ1	35.06	30
DCG211234	B01MY3YUOB	42.62	30
DCG211236	B06WLJ4L2H	46.24	30
DCG211237	B06WP9H8L2	48.15	30
DCG211238	B06X3RLWFX	37.03	16
DCG21124	B00A9IEJFK	36.67	30
DCG211240	B06XP2SKCQ	36.99	30
DCG211241	B06XQT7SC4	57.52	18
DCG211242	B06Y3XRBHF	31.48	30
DCG211243	B06Y61SYZH	50.69	30
DCG21125	B00A9OZ0RU	51.03	30
DCG211251	B072R21615	42.64	30
DCG211257	B0756PSSM1	41.71	30
DCG211258	B075PYKJ3H	42.62	27
DCG21126	B00A9XUAKI	33.03	30
DCG211260	B076BH2TXB	38.87	30
DCG211261	B076DJN5TV	44.48	26
DCG211262	B076Q293TT	32.98	26
DCG211263	B076T69TBM	42.75	30
DCG211264	B076T8LHT2	53.86	10
DCG211267	B077XNRHYM	38.47	20
DCG211272	B07BGJTJZ9	40.53	30
DCG211274	B07CBLTZV2	52.2	30
DCG211275	B07CGCRKVT	40.53	30
DCG211277	B07DGH427R	42.41	30
DCG211278	B07DK195BJ	55.37	30
DCG211283	B07FW8C3V5	61.86	30
DCG211284	B07G21WJ2T	38.34	12
DCG211286	B07GC6P9SG	54.78	17
DCG211289	B07H4KYX3V	42.62	30
DCG211290	B07HRFHFLV	38.53	30
DCG211291	B07HYJWGTZ	40.51	19
DCG211292	B07JBN3QLH	38.34	23
DCG211293	B07JN19FXF	42.45	30
DCG211298	B07MQMYQT6	31.39	23
DCG22121	B000ORY76W	26.42	23
DCG2212101	B06XNLRCL2	47.75	30
DCG2212103	B06Y5TSGN6	38.43	20
DCG2212107	B07176NC3V	42.01	11
DCG2212109	B071X5Y435	38.62	30
DCG2212115	B0735H1P3C	168.58	30
DCG2212116	B073CLSLF5	78.83	17
DCG2212117	B073CWFMVL	86.79	30
DCG2212124	B074WD9DRV	51.67	20
DCG2212126	B075M2KZKS	54.04	30
DCG2212127	B075X3VVNM	97.85	17
DCG2212128	B075X3Y5QS	118.23	12
DCG2212129	B0764KCB3J	58.22	30
DCG2212133	B076PSQQLF	64.38	30
DCG2212137	B0779HTTYT	44.06	30
DCG2212138	B077D7HVL2	38.87	30
DCG221214	B009L6JAZK	36.03	30
DCG2212143	B078JJPVMV	37.05	30
DCG2212149	B079R8CH7H	39.49	23
DCG2212153	B07BPXV9MD	33.89	30
DCG2212159	B07CMPHK9K	66.81	30
DCG221216	B00AMNIWGE	31.78	30
DCG2212160	B07D5TFPF3	48.19	20
DCG2212163	B07DDYTM9N	38.11	20
DCG2212164	B07DDZBZJJ	138.65	30
DCG2212165	B07DM16C63	140.87	30
DCG2212171	B07FDL5LNR	56.33	30
DCG2212172	B07FFB9RZP	48.15	18
DCG2212175	B07FPCFR81	57.54	30
DCG2212176	B07FQZN13N	109.9	30
DCG2212178	B07FYVG5FP	48.7	30
DCG2212179	B07G2639R4	205.73	30
DCG2212181	B07GD6NXSQ	58.57	30
DCG2212185	B07GRGPM3C	61.96	30
DCG2212188	B07GT1BLV6	76.79	16
DCG2212191	B07H1Y7Q1C	50.69	30
DCG2212192	B07H3WG7PH	43.1	20
DCG2212193	B07H493G5M	71.92	30
DCG2212195	B07HBYHF4L	42.28	24
DCG2212196	B07HDK4X64	45.65	30
DCG2212198	B07HL24QVL	59.97	30
DCG2212200	B07HQ6GF16	50.99	30
DCG2212206	B07J6H748W	38.92	12
DCG2212211	B07JJ73QYB	69.65	30
DCG2212213	B07JM3B2YD	54.93	30
DCG2212215	B07K2HPLHL	103.91	30
DCG2212216	B07K3M9N41	40.67	30
DCG2212217	B07K5ZG3D7	76.27	30
DCG2212218	B07K6VWJGQ	58.94	30
DCG2212220	B07KCYX2VC	60.35	30
DCG2212221	B07KG81QBL	54.99	11
DCG2212227	B07KXL2HRG	33.6	30
DCG2212228	B07KXPVK39	57.62	30
DCG2212229	B07KXRPCZG	60.25	30
DCG2212230	B07L7G6WHC	73.87	30
DCG2212231	B07L7MVF1G	43.38	17
DCG2212232	B07L7NLB16	62.51	30
DCG2212235	B07LB7HL6X	133.14	30
DCG2212236	B07LB8HTJX	44.87	30
DCG2212246	B07MZY8WQH	69.78	30
DCG2212247	B07N13CB5L	46.14	21
DCG2212249	B07N7FQX8R	54.22	18
DCG221225	B00F3KHE92	69.34	30
DCG221226	B00FF8Q6FA	25.55	30
DCG221227	B00G2G40S4	42.83	18
DCG221228	B00HERKDO0	26.74	22
DCG221231	B00K9ZIV8Y	71.53	30
DCG221232	B00MRH813C	34.23	30
DCG221241	B00WH4O2L0	38.19	30
DCG221243	B0108WN1S2	87.83	30
DCG221244	B0119NEU1G	36.86	30
DCG221246	B013W2V7CW	69.21	30
DCG221251	B0178OQ3HO	253.19	16
DCG221253	B018I57SLM	36.89	30
DCG221255	B01929P07C	232.26	30
DCG221258	B019CSCN5K	93.36	30
DCG221259	B01AW4XMTY	85.35	30
DCG22126	B0046WUU4Y	26.01	28
DCG221264	B01FRYFWN8	42.64	17
DCG221267	B01HT2ACSG	58.21	30
DCG221268	B01IEOMY84	49.1	19
DCG221269	B01IQ75G7U	197.03	30
DCG221270	B01IVMV0UW	88.44	20
DCG221276	B01LYYGFWU	34.93	11
DCG221277	B01LZZCG5Q	156.87	30
DCG221279	B01M0F7XCE	49.97	30
DCG221280	B01M0TPLNG	42.49	30
DCG221287	B01MTV6C0A	65.61	30
DCG221290	B01N233OI5	101.98	30
DCG221293	B01N53CX25	56.48	30
DCG221294	B01N686ENR	43.15	30
DCG221295	B01N7LPT09	38.34	30
DCG221298	B01NCK2A1N	80.9	24
DCG231110	B00415YUN8	121.48	11
DCG2311109	B01MRV53YT	32.43	30
DCG2311119	B06Y68TCFS	42.26	30
DCG2311131	B072ZST5PK	48.13	30
DCG2311134	B073VPYQH2	80.42	30
DCG2311138	B074J5PMGB	30.86	30
DCG2311145	B074WYT3Q9	42.77	30
DCG2311152	B075QC7RHM	49.4	30
DCG2311163	B0771TVDYN	41.78	30
DCG2311165	B0773K5VPJ	51.07	30
DCG2311179	B078H62BPZ	50.33	30
DCG2311180	B078N23BQ2	26.54	30
DCG2311184	B079X4THC9	28.83	30
DCG2311186	B07BKC82X8	53.98	30
DCG2311236	B07H3P9BTX	37.28	30
DCG2311242	B07H7FYFHT	30.57	30
DCG2311252	B07HMB3KD7	49.93	30
DCG231126	B009BDQS58	68.53	22
DCG2311264	B07JG6NMW9	73.15	30
DCG2311266	B07JGKCXL7	42.92	30
DCG2311275	B07JQ8Y1ZW	42.69	15
DCG2311278	B07K1J5YC1	52.39	30
DCG2311286	B07K9NYHL6	47.66	30
DCG2311297	B07L17GJH2	53.76	30
DCG2311299	B07L3TT4TQ	42.67	30
DCG2311300	B07LH57SVW	28.45	30
DCG2311313	B07NY4CRZG	150.87	30
DCG2311315	B07P62GX23	38.15	30
DCG2311319	B07PRQSSVV	42.09	20
DCG231163	B0161HQZ8G	30.09	25
DCG231164	B0161SWC78	28.47	30
DCG231168	B0172MTJRS	52.03	30
DCG231180	B01FO204AO	24.68	28
DCG231181	B01FQT7NMW	34.45	30
DCG231191	B01IGZQK4K	32.75	30
DCG231194	B01IV20NGY	34.83	30
DCG231195	B01K3F3VH0	67.2	30
DCG2312100	B073YBM9K2	50.99	30
DCG2312102	B074CVZRVJ	58.59	30
DCG2312104	B074WRHJBT	53.41	30
DCG2312105	B075198D5R	34.44	30
DCG2312112	B0763ZBDDC	26.93	30
DCG2312122	B077SDRJ1R	32.3	30
DCG2312125	B078MC8T32	50.09	30
DCG2312127	B078P8RYZ2	61.56	20
DCG2312130	B079HM9L9W	38.05	30
DCG2312133	B079RQD7RT	26.57	30
DCG2312136	B07B426FW1	37.5	30
DCG2312137	B07B4X2L1T	53.89	30
DCG2312139	B07BKQSCGB	79.38	30
DCG231214	B00CTQRDKI	29.86	30
DCG2312142	B07BSLL47M	23.6	21
DCG2312144	B07C5TZLGD	60.23	30
DCG2312147	B07CBD63F6	70.33	30
DCG231215	B00DHNJZ44	56.35	30
DCG2312150	B07D7593GR	32.73	30
DCG2312151	B07D9KGL23	32.45	23
DCG2312153	B07DFL2F3Q	60.5	30
DCG2312155	B07DR7YNM7	102.8	30
DCG2312156	B07DRQ6BQ5	84.67	23
DCG2312157	B07DTDYVNC	24.78	26
DCG2312159	B07F194RTB	119.63	30
DCG2312161	B07F62CDLZ	47.27	30
DCG2312168	B07FPGD6VV	42.39	16
DCG2312169	B07FRL63QG	40.38	30
DCG2312172	B07G8R9NJV	36.06	30
DCG2312178	B07GSQJD4F	118.04	30
DCG2312181	B07H2MNPJH	40.38	30
DCG2312186	B07HCTH5DX	41.12	30
DCG231219	B00MHIGRC8	37.3	30
DCG2312191	B07HFNQ8PK	34.55	26
DCG2312200	B07JF23YF9	33.92	30
DCG2312205	B07JNGXZS2	73.43	29
DCG2312206	B07JPXBVM5	26.84	30
DCG2312208	B07JVHFVR4	33.3	14
DCG2312214	B07K7SCX6F	68.89	30
DCG2312215	B07KFRZS2Y	39.13	30
DCG2312216	B07KFZFKLT	38.47	11
DCG2312225	B07KTV7V6J	63.21	30
DCG2312226	B07KWWZPP4	31.61	30
DCG2312248	B07N2S6BQS	66.14	21
DCG231229	B012F96MCS	37.26	25
DCG23123	B003N83PJE	33.28	30
DCG231232	B0163HH7AE	51.44	30
DCG231233	B017DEJYJI	68.79	30
DCG231244	B01EXBK6XC	30.36	30
DCG231247	B01HK0U3TU	28.89	30
DCG231251	B01JKO3RRE	59.95	28
DCG231253	B01KJU7VP2	33.28	22
DCG231256	B01LC1ACXU	32.05	30
DCG23126	B005OQYXT4	87.24	30
DCG231262	B01M0MHSVH	65.48	30
DCG231266	B01MF9G2SX	40.5	30
DCG231270	B01MYFGK6E	53.21	30
DCG231272	B01N0K4O2W	26.8	30
DCG231281	B06XDLRKH6	55.82	30
DCG231286	B06XWZ8HV3	55.63	30
DCG231288	B071F31FB6	27.01	30
DCG231296	B07383HYZ3	38.39	30
DCG231299	B073P1ZDS5	43.07	30
DCG2404102	B01N6BN5CC	43.55	18
DCG2404125	B073553NDS	59.42	20
DCG2404147	B0753CC96T	26.59	30
DCG2404148	B0753CJVYQ	38.67	13
DCG2404149	B0753D9PPP	32.22	30
DCG240416	B00E6EXY86	50.69	30
DCG2404167	B077D17KXJ	56.98	30
DCG240417	B00E6EXZ62	52	30
DCG2404189	B079CHZTMY	40.86	17
DCG2404190	B079G3YXK1	28.32	30
DCG2404197	B07BSN8Z5Z	50.01	30
DCG240420	B00FIXRGOW	50.89	15
DCG2404201	B07C9C5W8D	51.06	30
DCG2404205	B07CZYSJ53	41.69	30
DCG2404207	B07D3SKP1H	49.64	30
DCG2404212	B07DRCD74T	60.98	30
DCG2404213	B07DW6Z5RD	35.13	30
DCG2404217	B07FFTHLRP	39.76	28
DCG240422	B00FY71SGE	32.77	30
DCG2404220	B07FP7PM56	39.59	30
DCG2404224	B07FY5STRX	41.29	24
DCG2404226	B07G484L52	50.25	30
DCG2404227	B07G4GMVG1	43.51	30
DCG2404228	B07GCBNRR7	28.7	30
DCG2404230	B07GLFW5WZ	41.67	30
DCG2404237	B07HRGC917	37.06	30
DCG2404241	B07JC3179B	57.75	30
DCG2404242	B07JFSWFVG	39.59	30
DCG2404248	B07K427V3Y	30.53	30
DCG2404258	B07KR6V2T3	56.98	24
DCG2404269	B07N75WQM9	37.84	30
DCG2404273	B07N7FCL6R	36.93	30
DCG2404275	B07N7JGWN5	34.06	30
DCG240438	B00QXRSVFK	24.66	28
DCG240442	B00WLDXI6M	22.71	30
DCG240446	B0108HNUCY	34.98	30
DCG240450	B016ONVRZS	66.16	11
DCG240460	B01AAMCPNC	28.81	15
DCG240464	B01D2E4RD6	27.5	30
DCG240476	B01HBX5AE4	37.84	25
DCG240483	B01KGBJGKC	30.7	30
DCG240499	B01N0ADXDE	54.97	30
DCG2406-1101	B07GLLDH4S	31.1	30
DCG2406-1104	B07GP5HNZZ	57.28	30
DCG2406-1135	B07KJGFVSJ	60.86	30
DCG2406-1148	B07M9LFSRT	55.25	30
DCG2406-115	B01A9E3YJK	44.64	25
DCG2406-117	B01C0SZNGK	34.58	12
DCG2406-130	B01MZGUDLV	43.6	11
DCG2406-147	B072KK4CV2	40.7	20
DCG2406-149	B0733BW36P	40.43	30
DCG2406-153	B073PH44VW	64.17	19
DCG2406-156	B074J9KVD2	41.37	30
DCG2406-158	B074YHKGKR	42.03	26
DCG2406-164	B076P85PW5	69.44	23
DCG2406-171	B0798T56P6	58.91	30
DCG2406-188	B07FBNSFQ4	43.27	30
DCG2406-193	B07FRS5BRF	61.12	30
DCG2406-198	B07G9NPH8S	101.16	30
DCG2406117	B07FY583M8	39.64	17
DCG2406120	B07G14H2M5	111.45	30
DCG2406126	B07GKQ5XJS	34.23	30
DCG240613	B019BDFXOE	30.95	30
DCG2406132	B07GV9K7LK	34.04	30
DCG240614	B01COBM8QQ	42.47	20
DCG2406143	B07HFPMZNS	30.86	30
DCG2406178	B07MH1HRQG	38.34	30
DCG2406183	B07MVGGLJB	40.88	20
DCG2406188	B07NPKNZ36	27.79	30
DCG2406189	B07NQ14G57	96.77	30
DCG2406194	B07NYW2MLS	54.47	18
DCG2406195	B07NZ3M9PQ	101.37	30
DCG240635	B01N9DT736	29.79	30
DCG240641	B06Y5M5YT4	34.98	30
DCG24066	B00W4OG2E8	38.26	30
DCG240664	B075SP62YX	36.92	30
DCG240675	B078KX1T72	79.23	30
DCG24068	B00ZQTV2Z2	50.88	30
DCG240696	B07DCBGWX6	69.82	16
DCG24123	B07F44MZ66	38.22	30
DCG2512101	B0799RX4CN	43.56	30
DCG2512102	B079TF6X27	84.25	30
DCG2512103	B07B89ZLTC	76.14	30
DCG2512108	B07CK5PGGW	53.15	20
DCG251211	B007ED0Z24	57.01	30
DCG2512110	B07CQ8G6BY	88.87	13
DCG2512113	B07D8N9N9M	57.16	20
DCG2512115	B07DVVXCBZ	47.95	30
DCG2512116	B07FNCWBJW	28.54	14
DCG2512117	B07FNDDLQN	72.39	29
DCG2512119	B07GDFT8SB	38.96	19
DCG2512121	B07GGP4XXP	33.01	30
DCG2512122	B07GH1D7DQ	43.15	30
DCG2512126	B07H7CQLG9	94.01	27
DCG2512127	B07HFHJXG7	70.27	20
DCG2512131	B07JG5T22X	71.37	30
DCG2512132	B07JH6PNVH	32.64	30
DCG2512136	B07K2SJT7M	39.81	30
DCG2512138	B07KFN75DS	50.08	30
DCG251214	B00C13H35Y	60.34	30
DCG2512140	B07KJP2MTL	52.81	11
DCG2512143	B07KS3V47Q	104.54	30
DCG2512144	B07KV9DD91	49.3	30
DCG2512145	B07KX15NTL	145.3	30
DCG2512146	B07L15FF5G	72.47	30
DCG2512147	B07L1N7RG2	50.52	30
DCG2512148	B07L1Z1PVL	68.61	30
DCG2512149	B07L9GN3RZ	11	13
DCG2512152	B07MV6DLTL	66.93	30
DCG2512153	B07N1VF7J7	82.79	30
DCG2512154	B07N932LJ2	26.82	30
DCG2512156	B07NLFLQ5R	44.91	21
DCG2512157	B07P83WWD6	38.53	30
DCG2512158	B07PD2MXRD	32.56	30
DCG251219	B00NRYAW0Y	99.55	30
DCG251226	B00X6S8BKO	32.75	30
DCG251227	B00ZWIR8KK	54.02	30
DCG251232	B015N3N7MG	31.9	14
DCG251238	B01A6CC4CI	24.34	30
DCG251240	B01AN11ZC2	27.82	30
DCG251241	B01D19543Y	69.23	30
DCG251243	B01E3GHLLW	50.97	23
DCG251246	B01FJPX3CM	60.74	21
DCG251247	B01HMOVCRG	44.13	11
DCG251251	B01IK3D8HA	63.38	30
DCG251252	B01J90IKEE	49.93	30
DCG251255	B01LKOZHXE	36.58	30
DCG251259	B01LZZRBOJ	94.55	30
DCG251260	B01M2XFGVK	49.95	30
DCG251263	B01MYWZ3ZT	98.91	30
DCG251268	B071GB2C1Y	146.53	30
DCG251270	B071SFLN1T	43.94	29
DCG251271	B071ZB4VCN	29.42	30
DCG251273	B072KL77CG	38.17	30
DCG251274	B07353TRJP	58.26	30
DCG251277	B073WMHWW5	101.11	30
DCG25128	B002FB7V4U	42.13	26
DCG251280	B074SJVYQD	71.75	30
DCG251287	B076JBCM42	32.43	25
DCG25129	B0058DPSZQ	82.77	12
DCG251290	B0773Q59QY	46.92	30
DCG251294	B077B3ZW4V	69.99	24
DCG251295	B07811X2Z9	37.11	30
DCG26122	B01MA50VBT	48.26	30
DCG26123	B07D2M688J	44.44	16
DCG26124	B07G455T1Y	26.01	30
DCG26125	B07GKPDJLS	29.48	30
DCG26126	B07GRLQNGY	38.53	30
DCG26127	B07HNVVTGR	34.7	30
DCG27121	B0040M82TA	102.52	30
DCG2712101	B075ZFLVRZ	37.28	30
DCG2712106	B076X4BZR4	58.68	30
DCG2712108	B0777GRD7G	79.65	23
DCG2712120	B078NKBFBN	30.1	30
DCG271213	B00J492R7C	31.58	30
DCG2712131	B079XN7C5F	28.45	30
DCG2712132	B07B3P4TX6	37.51	30
DCG2712147	B07CGSWS77	39.36	30
DCG2712148	B07CKDD6Q3	73.75	30
DCG2712149	B07CNSKJF1	31.23	30
DCG271215	B00NR1XQ2I	54.42	15
DCG2712153	B07CR6MRV2	31.8	30
DCG2712156	B07D7PJ7BF	93.49	30
DCG271216	B00VKUVANK	26.76	30
DCG2712164	B07F1D7XVG	48.94	30
DCG2712166	B07F3PKSGG	51.2	30
DCG2712178	B07GFTG1BQ	53.13	30
DCG2712182	B07GSBPHF6	38.13	15
DCG2712183	B07GWMLJTZ	28.79	30
DCG2712186	B07H4MFGQZ	31.39	25
DCG2712190	B07H9T5BMR	28.53	30
DCG2712192	B07HFGS8CX	24.34	21
DCG2712194	B07HPD1DGM	48.21	12
DCG2712195	B07J5DD8Y4	39.57	30
DCG2712198	B07JGL6XDS	30.76	30
DCG27122	B00560DF06	43.94	30
DCG271220	B00ZRY3OYI	57.71	30
DCG2712201	B07JLRMRHV	32.33	30
DCG2712202	B07JM6ZXZX	25.84	30
DCG2712204	B07K1P6DV7	71.69	30
DCG2712207	B07KGM2NZL	28.9	30
DCG2712208	B07KP2VXSN	56.14	30
DCG2712211	B07L1GTBNV	27.64	30
DCG2712218	B07LDDC2R4	29.53	30
DCG2712221	B07M5ZCCXT	45.57	24
DCG2712222	B07M62G3ZF	64.31	30
DCG2712225	B07M8ZLZQ4	48.26	30
DCG2712226	B07MC94L3B	30.17	30
DCG2712227	B07MDDPKRT	43.15	30
DCG2712229	B07MF9XZJY	106.32	20
DCG271223	B010MQ85BC	67.18	30
DCG2712230	B07MFMPS5T	30.19	30
DCG2712233	B07MJ7RZY4	44.8	30
DCG2712234	B07MJT8L8T	30	30
DCG2712239	B07MNQN5CY	39.65	30
DCG271224	B01327RD9S	24.97	30
DCG2712242	B07MTLNPSQ	36.9	30
DCG2712243	B07MTSJSLP	26.75	14
DCG2712245	B07N1XTSRD	53.93	30
DCG2712246	B07N2WG5DY	83.39	30
DCG2712250	B07NDV5YB5	50.78	25
DCG27123	B0057I3NZ4	65.87	30
DCG271232	B01AVSRWJC	52.16	30
DCG271235	B01C4E070C	28.74	30
DCG271236	B01D20YJ4C	30.78	30
DCG271237	B01D3MTH8C	57.28	30
DCG271239	B01EVXW11M	58.6	30
DCG271240	B01FGBJDCS	34.76	30
DCG271241	B01G37VUH0	35.6	30
DCG271247	B01JOFNXSM	35.66	30
DCG271250	B01LVWQXWV	26.14	30
DCG271251	B01LW6I5DU	77.22	30
DCG27126	B009R9P7U8	51.71	30
DCG271260	B06X9B5FVR	30.93	15
DCG271266	B06ZYWTY7R	37.84	30
DCG271271	B071XPJKM6	82.87	13
DCG271272	B071YMBRP1	27.31	30
DCG271275	B072MP8JK5	31.37	30
DCG271277	B072N57146	46.79	22
DCG271278	B072PX1P3H	36.76	30
DCG27128	B00BZDM28E	69.93	29
DCG271281	B073SGVGJD	29.61	30
DCG271283	B0743H8S6Z	26.76	30
DCG271285	B0743NL733	71.96	30
DCG271286	B0746CRKKJ	40.67	30
DCG271288	B074JGMM85	45.72	30
DCG271289	B074SXDD4Q	38.93	30
DCG271290	B0752VWC7P	37.75	18
DCG271294	B0756YFZC2	45.14	27
DCG271295	B075GZ31WY	52.55	30
DCG28041	9879000641	75.64	30
DCG2804111	B01H0D0JB4	32.18	30
DCG2804113	B01H1PKV0A	59.29	29
DCG2804126	B01KBOU51I	29.99	30
DCG2804136	B01M3V5476	100.68	19
DCG2804140	B01MXHH76C	42.43	30
DCG2804148	B01NBFF8K1	35.6	30
DCG2804153	B06XCMF8YT	43.97	30
DCG2804186	B073QMP6ZD	48.3	30
DCG2804200	B074QSK8WF	58.41	14
DCG2804220	B076GGDZDB	32.33	30
DCG2804234	B077RWDG5G	32.24	30
DCG2804236	B0781WBSNQ	67.92	30
DCG2804240	B078GPCF11	35.44	30
DCG2804244	B0793CZB2H	46.19	21
DCG2804249	B079HYNZNW	37.69	30
DCG280425	B00IV39LV2	28.49	30
DCG280453	B00VFKAHAC	35.12	20
DCG280455	B00VQCV8R0	41.9	19
DCG280457	B00X4BH8R0	32.22	30
DCG280474	B015ITII8I	49.51	30
DCG280475	B015XDR27W	76.07	15
DCG280479	B0188JFR16	38.51	30
DCG280496	B01CPPK4WG	41.9	22
DCG28121	B002KQF4UI	48.41	30
DCG281215	B01HIWKRWI	818.47	30
DCG281216	B01M7UT73O	32.05	27
DCG281218	B01MSU9WSC	68.78	30
DCG281223	B072M79SPH	47.02	30
DCG281226	B076B1GBDN	40.88	30
DCG281227	B076KC7VL1	32.79	30
DCG28123	B0049GO04I	170.49	30
DCG281232	B07983M227	69.36	30
DCG281233	B079GDYNXK	43.79	30
DCG281234	B07BDMY33Y	327.3	30
DCG281235	B07BGWWLHR	42.64	30
DCG281236	B07BPTV4X3	70.73	30
DCG281237	B07C5T6DMS	124.78	30
DCG281238	B07C7Y9GX2	40.33	30
DCG28124	B007SBN39E	57.22	27
DCG281240	B07H89HD8L	54.98	30
DCG281241	B07HC96J97	30.8	30
DCG281243	B07JWFFTTB	89.4	30
DCG281244	B07KP32SZV	50.87	30
DCG281246	B07MSCG1M3	33.56	30
DCG281247	B07MZKK9ZF	85.46	30
DCG28125	B00AKJZT7K	91.92	30
DCG28129	B00Q7T5RWO	347	16
DCG2905103	B07C1ZBY9N	74.44	13
DCG2905113	B07CQJ6R4L	66.88	30
DCG2905118	B07D9FQCNF	70.4	12
DCG2905137	B07F7Z6HCX	63.87	30
DCG2905154	B07GP421M5	63.23	27
DCG2905166	B07H6P31CZ	73.3	30
DCG2905200	B07KCB36JV	72.41	30
DCG2905201	B07KF829MS	83.7	30
DCG2905209	B07KX4PNTP	78.95	30
DCG2905210	B07KXSNGNY	70.4	30
DCG290522	B01CF0YUG2	170.64	30
DCG2905228	B07MFJM38V	78.59	30
DCG2905249	B07NWDQPT2	76.09	30
DCG2905250	B07P1BKMRB	84.13	30
DCG2905254	B07PK8NDW1	71.12	30
DCG290543	B01MR2WY5F	84.49	24
DCG290558	B071YQQ1QX	72.99	22
DCG290572	B074NR3L6M	67.6	30
DCG290597	B07BH28P8G	60.9	26
DCG29121	B00JEK8RPM	114.56	30
DCG291210	B07NSJ2ZSH	99.77	30
DCG29126	B079RR2WYD	52.86	30
DCG29127	B07D2C3CS7	66.5	30
DCG29128	B07F87MYSF	42.77	21
DCG29129	B07G94M28H	68.95	30
DCG300514	B072TY447P	81.62	30
DCG300526	B0755V786D	66.69	13
DCG300529	B077TSGB5B	78.36	30
DCG300552	B07FT8B526	40.95	30
DCG300568	B07JML76XC	49.58	30
DCG300587	B07MMZS3JZ	123	30
DCG3012101	B0773VMYPF	30.82	16
DCG3012108	B077XCJVSZ	26.88	30
DCG3012111	B078RB6RRK	51.12	30
DCG3012118	B07B4VHHF2	82.04	30
DCG301212	B00DQY8OAA	30.84	30
DCG3012120	B07BPNDPHT	52.47	30
DCG3012125	B07CDDJXJ8	53.4	30
DCG301213	B00E26DZPK	29.32	30
DCG3012130	B07D6YCMS2	83.27	23
DCG3012133	B07DKZTPNJ	63.19	30
DCG3012138	B07FZ5S73N	30.72	30
DCG3012139	B07G2TZC34	65.59	30
DCG3012140	B07G9K7NJ5	46.54	30
DCG3012143	B07GWT4GWC	66.86	30
DCG3012146	B07H2JZKT1	37.01	30
DCG3012149	B07H5VD77N	28.74	30
DCG3012153	B07HRQRMK1	23.39	30
DCG3012157	B07JQ2PJM1	40.74	30
DCG3012159	B07K21MRCR	65.8	30
DCG301216	B00ITY2NVI	31.92	30
DCG3012161	B07K7XLHLZ	56.69	30
DCG3012165	B07KCTGMJV	38.36	13
DCG3012168	B07KVDGDTN	29.8	30
DCG3012169	B07KWPQH9Y	40.1	30
DCG301217	B00KKPYM72	55.16	30
DCG3012170	B07KYFNMYB	43.96	30
DCG3012175	B07LF6C8W9	40.02	30
DCG3012176	B07LFSGLQM	184.23	30
DCG3012179	B07MB6TZKN	50.55	30
DCG3012183	B07MY92KXG	49.62	30
DCG3012184	B07MZQ43JG	48.09	20
DCG3012189	B07ND6MZ23	55.38	27
DCG3012191	B07NNX9LSK	121.08	30
DCG3012195	B07NZM14BN	52.81	30
DCG3012196	B07P2H5P3R	88.47	30
DCG3012197	B07P7Q41FW	71.79	30
DCG3012199	B07PBD7NJ9	36.44	30
DCG3012200	B07PJFL8FK	50.21	30
DCG301229	B019QA4QTK	42.79	30
DCG301231	B01AH128L0	26.78	30
